"id","lfhotelid","agenthotelid","caption_en","caption_zh","picurl","picsize","source","picture_id","updatetime","pic_path","pic_filesize"
"2622851","65","115140","Reception","前台","https://i.travelapi.com/lodging/1000000/120000/115200/115140/f1275d80_t.jpg","70px","0","10002","19/7/2023 01:49:57",,
"2622852","65","115140","Room","客房","https://i.travelapi.com/lodging/1000000/120000/115200/115140/a00617cc_b.jpg","350px","0","21001","19/7/2023 01:49:57",,
"2622853","65","115140","Room","客房","https://i.travelapi.com/lodging/1000000/120000/115200/115140/a00617cc_z.jpg","1000px","0","21001","19/7/2023 01:49:57","/mnt/73_hotel_pic/Germany/Dresden/115140/0/2622853.jpg","50.4404"
"2622854","65","115140","Room","客房","https://i.travelapi.com/lodging/1000000/120000/115200/115140/a00617cc_t.jpg","70px","0","21001","19/7/2023 01:49:57",,
"2622855","65","115140","Living area","起居区","https://i.travelapi.com/lodging/1000000/120000/115200/115140/03726e8a_b.jpg","350px","0","22005","24/5/2023 19:59:03",,
"2622856","65","115140","Living area","起居区","https://i.travelapi.com/lodging/1000000/120000/115200/115140/03726e8a_z.jpg","1000px","0","22005","24/5/2023 19:59:03","/mnt/73_hotel_pic/Germany/Dresden/115140/0/2622856.jpg","99.9131"
"2622857","65","115140","Living area","起居区","https://i.travelapi.com/lodging/1000000/120000/115200/115140/03726e8a_t.jpg","70px","0","22005","24/5/2023 19:59:03",,
"2622858","65","115140","In-room fitness","室内健身","https://i.travelapi.com/lodging/1000000/120000/115200/115140/12839c4c_b.jpg","350px","0","22015","24/5/2023 19:59:03",,
"2622859","65","115140","In-room fitness","室内健身","https://i.travelapi.com/lodging/1000000/120000/115200/115140/12839c4c_z.jpg","1000px","0","22015","24/5/2023 19:59:03","/mnt/73_hotel_pic/Germany/Dresden/115140/0/2622859.jpg","147.915"
"2622860","65","115140","In-room fitness","室内健身","https://i.travelapi.com/lodging/1000000/120000/115200/115140/12839c4c_t.jpg","70px","0","22015","24/5/2023 19:59:03",,
"2622861","65","115140","Fitness facility","健身设施","https://i.travelapi.com/lodging/1000000/120000/115200/115140/e43830ae_b.jpg","350px","0","41000","24/5/2023 19:59:03",,
"2622862","65","115140","Fitness facility","健身设施","https://i.travelapi.com/lodging/1000000/120000/115200/115140/e43830ae_z.jpg","1000px","0","41000","24/5/2023 19:59:03","/mnt/73_hotel_pic/Germany/Dresden/115140/0/2622862.jpg","161.644"
"2622863","65","115140","Fitness facility","健身设施","https://i.travelapi.com/lodging/1000000/120000/115200/115140/e43830ae_t.jpg","70px","0","41000","24/5/2023 19:59:03",,
"2622864","65","115140","Sauna","桑拿","https://i.travelapi.com/lodging/1000000/120000/115200/115140/83fa10f2_b.jpg","350px","0","51020","24/5/2023 19:59:03",,
"2622865","65","115140","Sauna","桑拿","https://i.travelapi.com/lodging/1000000/120000/115200/115140/83fa10f2_z.jpg","1000px","0","51020","24/5/2023 19:59:03","/mnt/73_hotel_pic/Germany/Dresden/115140/0/2622865.jpg","125.537"
"2622866","65","115140","Sauna","桑拿","https://i.travelapi.com/lodging/1000000/120000/115200/115140/83fa10f2_t.jpg","70px","0","51020","24/5/2023 19:59:03",,
"2622867","65","115140","Bicycling","自行车骑行","https://i.travelapi.com/lodging/1000000/120000/115200/115140/4c620514_b.jpg","350px","0","60002","24/5/2023 19:59:03",,
"2622868","65","115140","Bicycling","自行车骑行","https://i.travelapi.com/lodging/1000000/120000/115200/115140/4c620514_z.jpg","1000px","0","60002","24/5/2023 19:59:03","/mnt/73_hotel_pic/Germany/Dresden/115140/0/2622868.jpg","305.08"
"2622869","65","115140","Bicycling","自行车骑行","https://i.travelapi.com/lodging/1000000/120000/115200/115140/4c620514_t.jpg","70px","0","60002","24/5/2023 19:59:03",,
"2622870","65","115140","Restaurant","餐厅","https://i.travelapi.com/lodging/1000000/120000/115200/115140/aa148e30_b.jpg","350px","0","81003","24/5/2023 19:59:03",,
"2622871","65","115140","Restaurant","餐厅","https://i.travelapi.com/lodging/1000000/120000/115200/115140/aa148e30_z.jpg","1000px","0","81003","24/5/2023 19:59:03","/mnt/73_hotel_pic/Germany/Dresden/115140/0/2622871.jpg","81.9473"
"2622872","65","115140","Restaurant","餐厅","https://i.travelapi.com/lodging/1000000/120000/115200/115140/aa148e30_t.jpg","70px","0","81003","24/5/2023 19:59:03",,
"2622873","65","115140","Breakfast buffet","自助早餐","https://i.travelapi.com/lodging/1000000/120000/115200/115140/8aa8e93d_b.jpg","350px","0","81030","24/5/2023 19:59:03",,
"2622874","65","115140","Breakfast buffet","自助早餐","https://i.travelapi.com/lodging/1000000/120000/115200/115140/8aa8e93d_z.jpg","1000px","0","81030","24/5/2023 19:59:03","/mnt/73_hotel_pic/Germany/Dresden/115140/0/2622874.jpg","76.9502"
"2622875","65","115140","Breakfast buffet","自助早餐","https://i.travelapi.com/lodging/1000000/120000/115200/115140/8aa8e93d_t.jpg","70px","0","81030","24/5/2023 19:59:03",,
"2622876","65","115140","Ballroom","舞厅","https://i.travelapi.com/lodging/1000000/120000/115200/115140/c84659f1_b.jpg","350px","0","83002","24/5/2023 19:59:03",,
"2622877","65","115140","Ballroom","舞厅","https://i.travelapi.com/lodging/1000000/120000/115200/115140/c84659f1_z.jpg","1000px","0","83002","24/5/2023 19:59:03","/mnt/73_hotel_pic/Germany/Dresden/115140/0/2622877.jpg","254.576"
"2622878","65","115140","Ballroom","舞厅","https://i.travelapi.com/lodging/1000000/120000/115200/115140/c84659f1_t.jpg","70px","0","83002","24/5/2023 19:59:03",,
"2622879","65","115140","Meeting facility","会议设施","https://i.travelapi.com/lodging/1000000/120000/115200/115140/27c9327c_b.jpg","350px","0","83009","19/7/2023 01:49:57",,
"2622880","65","115140","Meeting facility","会议设施","https://i.travelapi.com/lodging/1000000/120000/115200/115140/27c9327c_z.jpg","1000px","0","83009","19/7/2023 01:49:57","/mnt/73_hotel_pic/Germany/Dresden/115140/0/2622880.jpg","245.629"
"2622881","65","115140","Meeting facility","会议设施","https://i.travelapi.com/lodging/1000000/120000/115200/115140/27c9327c_t.jpg","70px","0","83009","19/7/2023 01:49:57",,
"2622882","65","115140","Front of property","住宿正面","https://i.travelapi.com/lodging/1000000/120000/115200/115140/9243de2a_b.jpg","350px","0","91001","24/5/2023 19:59:03",,
"2622883","65","115140","Front of property","住宿正面","https://i.travelapi.com/lodging/1000000/120000/115200/115140/9243de2a_z.jpg","1000px","0","91001","24/5/2023 19:59:03","/mnt/73_hotel_pic/Germany/Dresden/115140/0/2622883.jpg","256.51"
"2622884","65","115140","Front of property","住宿正面","https://i.travelapi.com/lodging/1000000/120000/115200/115140/9243de2a_t.jpg","70px","0","91001","24/5/2023 19:59:03",,
"2622885","65","115140","Front of property - evening/night","住宿正面 - 傍晚/夜晚","https://i.travelapi.com/lodging/1000000/120000/115200/115140/f8e26797_b.jpg","350px","0","91003","24/5/2023 19:59:03",,
"2622886","65","115140","Front of property - evening/night","住宿正面 - 傍晚/夜晚","https://i.travelapi.com/lodging/1000000/120000/115200/115140/f8e26797_z.jpg","1000px","0","91003","24/5/2023 19:59:03","/mnt/73_hotel_pic/Germany/Dresden/115140/0/2622886.jpg","123.919"
"2622887","65","115140","Front of property - evening/night","住宿正面 - 傍晚/夜晚","https://i.travelapi.com/lodging/1000000/120000/115200/115140/f8e26797_t.jpg","70px","0","91003","24/5/2023 19:59:03",,
"2622888","65","115140","Exterior","外观","https://i.travelapi.com/lodging/1000000/120000/115200/115140/d1311cfd_b.jpg","350px","0","91024","24/5/2023 19:59:03",,
"2622889","65","115140","Exterior","外观","https://i.travelapi.com/lodging/1000000/120000/115200/115140/d1311cfd_z.jpg","1000px","0","91024","24/5/2023 19:59:03","/mnt/73_hotel_pic/Germany/Dresden/115140/0/2622889.jpg","74.9023"
"2622890","65","115140","Exterior","外观","https://i.travelapi.com/lodging/1000000/120000/115200/115140/d1311cfd_t.jpg","70px","0","91024","24/5/2023 19:59:03",,
"2622891","65","115140","View from property","住宿景观","https://i.travelapi.com/hotels/1000000/120000/115200/115140/198f4621_b.jpg","350px","0","92002","14/7/2022 11:00:34",,
"2622892","65","115140","View from property","住宿景观","https://i.travelapi.com/hotels/1000000/120000/115200/115140/198f4621_t.jpg","70px","0","92002","14/7/2022 11:00:34",,
"495874","74","264","Exterior view","酒店外观","https://pix8.agoda.net/hotelImages/2293281/0/7f405a54446604a578b6807b64e5dbf7.jpg?ca=12&ce=1&s=312x","312x","1","91379885","26/6/2022 05:54:48",,
"495875","74","264","Lobby","大厅","https://pix8.agoda.net/hotelImages/2293281/0/83b8ebe2f8b1f3811db3b9f3b0bde0fc.jpg?ca=9&ce=1&s=312x","312x","1","79084828","26/6/2022 05:54:48",,
"495876","74","264","Lobby","大厅","https://pix8.agoda.net/hotelImages/264/0/60d7dc95e8b76d3127891c585726e76a.jpg?ca=7&ce=1&s=312x","312x","1","62168498","26/6/2022 05:54:48",,
"495877","74","264","Swimming pool [outdoor]","[outdoor]游泳池","https://pix8.agoda.net/hotelImages/264/264/264_16121821090049756878.jpg?ca=6&ce=1&s=312x","312x","1","49756878","26/6/2022 05:54:48",,
"495878","74","264","Swimming pool","游泳池","https://q-xx.bstatic.com/xdata/images/hotel/max500/154508111.jpg?k=9aae76f427d16c6d9fce7b501ac9862e1d44a192da6ffa0a4e2faab4164f854e&o=&s=312x","312x","1","22423585","26/6/2022 05:54:48",,
"496209","75","265","Exterior view","酒店外观","https://pix8.agoda.net/hotelImages/265/0/bee6323fd06dbb3e701ed379be22567c.jpg?ca=7&ce=1&s=312x","312x","1","61787724","26/6/2022 05:59:29",,
"496210","75","265","Facilities","设施","https://q-xx.bstatic.com/xdata/images/hotel/max500/350642025.jpg?k=3a807e1631a4b08cb7b4c0aadf81c1f1dda51e36feed3c89df73d38cb4b2e914&o=&s=312x","312x","1","1565104","26/6/2022 05:59:29",,
"496211","75","265","Lobby","大厅","https://pix8.agoda.net/hotelImages/4343460/0/799a05d28a064aceb4499c0cf2b01049.jpg?ca=12&ce=1&s=312x","312x","1","91206362","26/6/2022 05:59:29",,
"496212","75","265","Lobby","大厅","https://pix8.agoda.net/hotelImages/4343460/0/ae8943b32e3ed712865f9d46c9b4698f.jpg?ca=12&ce=1&s=312x","312x","1","91206356","26/6/2022 05:59:29",,
"496213","75","265","Interior view","酒店内饰","https://pix8.agoda.net/hotelImages/4343460/0/0b451dc80e00629a465e4cc71c5553c7.jpg?ca=9&ce=1&s=312x","312x","1","77207901","26/6/2022 05:59:29",,
"501084","77","268",,,"https://pix8.agoda.net/hotelImages/7304337/0/9c82f3a277cf3ad08fbf907aec70bb7c.jpg?ca=22&ce=0&s=312x","312x","1","105954609","26/6/2022 06:52:39",,
"501085","77","268","Balcony/terrace","阳台/露台","https://q-xx.bstatic.com/xdata/images/hotel/max500/47742273.jpg?k=03cbf35d8a526425f928c763a1dd507d6d1b666d9a6a07ce76738fd6c5dfe548&o=&s=312x","312x","1","39896884","26/6/2022 06:52:39",,
"501086","77","268","Interior view","酒店内饰","https://pix8.agoda.net/hotelImages/268/268/268_15060413020028460243.jpg?ca=4&ce=1&s=312x","312x","1","28460243","26/6/2022 06:52:39",,
"501087","77","268","Interior view","酒店内饰","https://pix8.agoda.net/hotelImages/268/268/268_15060413030028460258.jpg?ca=4&ce=1&s=312x","312x","1","28460258","26/6/2022 06:52:39",,
"501088","77","268","Beach","沙滩","https://q-xx.bstatic.com/xdata/images/hotel/max500/17383136.jpg?k=64765b3f7449561e3920e9ef991b6d0dedff92f863a9549f7f829c52380f685d&o=&s=312x","312x","1","39896858","26/6/2022 06:52:39",,
"2987474","78","2081176","Hotel Interior/Public Areas","公共区域","http://dimg04.c-ctrip.com/images//22070p000000fxzrdD1D6_R_550_412.jpg",,"2",,"5/8/2022 16:00:08",,
"2987475","78","2081176","Hotel Interior/Public Areas","公共区域","http://dimg04.c-ctrip.com/images//22060g0000007vsstAD85_R_550_412.jpg",,"2",,"5/8/2022 16:00:08",,
"2987476","78","2081176","Hotel Interior/Public Areas","公共区域","http://dimg04.c-ctrip.com/images//02201120008a1xof3A1D4_R_550_412.png",,"2",,"5/8/2022 16:00:08",,
"2987477","78","2081176","Fitness & Recreational Facilities","健身娱乐设施","http://dimg04.c-ctrip.com/images//220r1f000001fwzi2E7E3_R_550_412.jpg",,"2",,"5/8/2022 16:00:08",,
"2987478","78","2081176","Others","其他","http://dimg04.c-ctrip.com/images//220i0g0000007vsgp1E8B_R_550_412.jpg",,"2",,"5/8/2022 16:00:08",,
"2987479","78","2081176","Others","其他","http://dimg04.c-ctrip.com/images//22080g0000007vsld4E04_R_550_412.jpg",,"2",,"5/8/2022 16:00:08",,
"2987480","78","2081176","Others","其他","http://dimg04.c-ctrip.com/images//220s0l000000d1lgeC960_R_550_412.jpg",,"2",,"5/8/2022 16:00:08",,
"3071858","78","18225","Lobby","大堂","https://i.travelapi.com/lodging/1000000/20000/18300/18225/f665e51d_b.jpg","350px","0","10001","25/5/2023 06:04:18",,
"3071859","78","18225","Lobby","大堂","https://i.travelapi.com/lodging/1000000/20000/18300/18225/f665e51d_z.jpg","1000px","0","10001","25/5/2023 06:04:18","/mnt/73_hotel_pic/Australia/Melbourne/18225/0/3071859.jpg","169.993"
"3071860","78","18225","Lobby","大堂","https://i.travelapi.com/lodging/1000000/20000/18300/18225/f665e51d_t.jpg","70px","0","10001","25/5/2023 06:04:18",,
"3071861","78","18225","Room","客房","https://i.travelapi.com/lodging/1000000/20000/18300/18225/c3adfaf8_b.jpg","350px","0","21001","20/7/2023 08:56:31",,
"3071862","78","18225","Room","客房","https://i.travelapi.com/lodging/1000000/20000/18300/18225/c3adfaf8_z.jpg","1000px","0","21001","20/7/2023 08:56:31","/mnt/73_hotel_pic/Australia/Melbourne/18225/0/3071862.jpg","77.6748"
"3071863","78","18225","Room","客房","https://i.travelapi.com/lodging/1000000/20000/18300/18225/c3adfaf8_t.jpg","70px","0","21001","20/7/2023 08:56:31",,
"3071864","78","18225","In-room business center","客房内商务中心","https://i.travelapi.com/lodging/1000000/20000/18300/18225/0804ed29_b.jpg","350px","0","22024","25/5/2023 06:04:18",,
"3071865","78","18225","In-room business center","客房内商务中心","https://i.travelapi.com/lodging/1000000/20000/18300/18225/0804ed29_z.jpg","1000px","0","22024","25/5/2023 06:04:18","/mnt/73_hotel_pic/Australia/Melbourne/18225/0/3071865.jpg","49.582"
"3071866","78","18225","In-room business center","客房内商务中心","https://i.travelapi.com/lodging/1000000/20000/18300/18225/0804ed29_t.jpg","70px","0","22024","25/5/2023 06:04:18",,
"3071867","78","18225","Bathroom","浴室","https://i.travelapi.com/lodging/1000000/20000/18300/18225/2475237e_b.jpg","350px","0","23000","20/7/2023 08:56:31",,
"3071868","78","18225","Bathroom","浴室","https://i.travelapi.com/lodging/1000000/20000/18300/18225/2475237e_z.jpg","1000px","0","23000","20/7/2023 08:56:31","/mnt/73_hotel_pic/Australia/Melbourne/18225/0/3071868.jpg","58.7646"
"3071869","78","18225","Bathroom","浴室","https://i.travelapi.com/lodging/1000000/20000/18300/18225/2475237e_t.jpg","70px","0","23000","20/7/2023 08:56:31",,
"3071870","78","18225","Pool","泳池","https://i.travelapi.com/lodging/1000000/20000/18300/18225/ea7cc187_b.jpg","350px","0","30000","25/5/2023 06:04:18",,
"3071871","78","18225","Pool","泳池","https://i.travelapi.com/lodging/1000000/20000/18300/18225/ea7cc187_z.jpg","1000px","0","30000","25/5/2023 06:04:18","/mnt/73_hotel_pic/Australia/Melbourne/18225/0/3071871.jpg","162.858"
"3071872","78","18225","Pool","泳池","https://i.travelapi.com/lodging/1000000/20000/18300/18225/ea7cc187_t.jpg","70px","0","30000","25/5/2023 06:04:18",,
"3071873","78","18225","Gym","健身房","https://i.travelapi.com/lodging/1000000/20000/18300/18225/9e45d616_b.jpg","350px","0","41001","25/5/2023 06:04:18",,
"3071874","78","18225","Gym","健身房","https://i.travelapi.com/lodging/1000000/20000/18300/18225/9e45d616_z.jpg","1000px","0","41001","25/5/2023 06:04:18","/mnt/73_hotel_pic/Australia/Melbourne/18225/0/3071874.jpg","45.3096"
"3071875","78","18225","Gym","健身房","https://i.travelapi.com/lodging/1000000/20000/18300/18225/9e45d616_t.jpg","70px","0","41001","25/5/2023 06:04:18",,
"3071876","78","18225","Spa","SPA","https://i.travelapi.com/lodging/1000000/20000/18300/18225/8dad5725_b.jpg","350px","0","51000","25/5/2023 06:04:18",,
"3071877","78","18225","Spa","SPA","https://i.travelapi.com/lodging/1000000/20000/18300/18225/8dad5725_z.jpg","1000px","0","51000","25/5/2023 06:04:18","/mnt/73_hotel_pic/Australia/Melbourne/18225/0/3071877.jpg","51.1045"
"3071878","78","18225","Spa","SPA","https://i.travelapi.com/lodging/1000000/20000/18300/18225/8dad5725_t.jpg","70px","0","51000","25/5/2023 06:04:18",,
"3071879","78","18225","Bicycling","自行车骑行","https://i.travelapi.com/lodging/1000000/20000/18300/18225/c2c6edce_b.jpg","350px","0","60002","25/5/2023 06:04:18",,
"3071880","78","18225","Bicycling","自行车骑行","https://i.travelapi.com/lodging/1000000/20000/18300/18225/c2c6edce_z.jpg","1000px","0","60002","25/5/2023 06:04:18","/mnt/73_hotel_pic/Australia/Melbourne/18225/0/3071880.jpg","145.182"
"3071881","78","18225","Bicycling","自行车骑行","https://i.travelapi.com/lodging/1000000/20000/18300/18225/c2c6edce_t.jpg","70px","0","60002","25/5/2023 06:04:18",,
"3071882","78","18225","Property amenity","住宿服务设施","https://i.travelapi.com/lodging/1000000/20000/18300/18225/8900d3f6_b.jpg","350px","0","71000","25/5/2023 06:04:18",,
"3071883","78","18225","Property amenity","住宿服务设施","https://i.travelapi.com/lodging/1000000/20000/18300/18225/8900d3f6_z.jpg","1000px","0","71000","25/5/2023 06:04:18","/mnt/73_hotel_pic/Australia/Melbourne/18225/0/3071883.jpg","189.868"
"3071884","78","18225","Property amenity","住宿服务设施","https://i.travelapi.com/lodging/1000000/20000/18300/18225/8900d3f6_t.jpg","70px","0","71000","25/5/2023 06:04:18",,
"3071885","78","18225","Billiards","台球","https://i.travelapi.com/lodging/1000000/20000/18300/18225/28e8bbd6_b.jpg","350px","0","71006","25/5/2023 06:04:18",,
"3071886","78","18225","Billiards","台球","https://i.travelapi.com/lodging/1000000/20000/18300/18225/28e8bbd6_z.jpg","1000px","0","71006","25/5/2023 06:04:18","/mnt/73_hotel_pic/Australia/Melbourne/18225/0/3071886.jpg","109.386"
"3071887","78","18225","Billiards","台球","https://i.travelapi.com/lodging/1000000/20000/18300/18225/28e8bbd6_t.jpg","70px","0","71006","25/5/2023 06:04:18",,
"3071888","78","18225","Breakfast area","早餐区","https://i.travelapi.com/lodging/1000000/20000/18300/18225/2a29fef9_b.jpg","350px","0","81001","20/7/2023 08:56:31",,
"3071889","78","18225","Breakfast area","早餐区","https://i.travelapi.com/lodging/1000000/20000/18300/18225/2a29fef9_z.jpg","1000px","0","81001","20/7/2023 08:56:31","/mnt/73_hotel_pic/Australia/Melbourne/18225/0/3071889.jpg","47.1094"
"3071890","78","18225","Breakfast area","早餐区","https://i.travelapi.com/lodging/1000000/20000/18300/18225/2a29fef9_t.jpg","70px","0","81001","20/7/2023 08:56:31",,
"3071891","78","18225","Restaurant","餐厅","https://i.travelapi.com/lodging/1000000/20000/18300/18225/491322ac_b.jpg","350px","0","81003","20/7/2023 08:56:31",,
"3071892","78","18225","Restaurant","餐厅","https://i.travelapi.com/lodging/1000000/20000/18300/18225/491322ac_z.jpg","1000px","0","81003","20/7/2023 08:56:31","/mnt/73_hotel_pic/Australia/Melbourne/18225/0/3071892.jpg","56.5078"
"3071893","78","18225","Restaurant","餐厅","https://i.travelapi.com/lodging/1000000/20000/18300/18225/491322ac_t.jpg","70px","0","81003","20/7/2023 08:56:31",,
"3071894","78","18225","Bar (on property)","酒吧（店内）","https://i.travelapi.com/lodging/1000000/20000/18300/18225/61af3800_b.jpg","350px","0","82000","20/7/2023 08:56:31",,
"3071895","78","18225","Bar (on property)","酒吧（店内）","https://i.travelapi.com/lodging/1000000/20000/18300/18225/61af3800_z.jpg","1000px","0","82000","20/7/2023 08:56:31","/mnt/73_hotel_pic/Australia/Melbourne/18225/0/3071895.jpg","144.045"
"3071896","78","18225","Bar (on property)","酒吧（店内）","https://i.travelapi.com/lodging/1000000/20000/18300/18225/61af3800_t.jpg","70px","0","82000","20/7/2023 08:56:31",,
"3071897","78","18225","Ballroom","舞厅","https://i.travelapi.com/lodging/1000000/20000/18300/18225/9e1551b7_b.jpg","350px","0","83002","20/7/2023 08:56:31",,
"3071898","78","18225","Ballroom","舞厅","https://i.travelapi.com/lodging/1000000/20000/18300/18225/9e1551b7_z.jpg","1000px","0","83002","20/7/2023 08:56:31","/mnt/73_hotel_pic/Australia/Melbourne/18225/0/3071898.jpg","146.556"
"3071899","78","18225","Ballroom","舞厅","https://i.travelapi.com/lodging/1000000/20000/18300/18225/9e1551b7_t.jpg","70px","0","83002","20/7/2023 08:56:31",,
"3071900","78","18225","Meeting facility","会议设施","https://i.travelapi.com/lodging/1000000/20000/18300/18225/d3d6dc80_b.jpg","350px","0","83009","20/7/2023 08:56:31",,
"3071901","78","18225","Meeting facility","会议设施","https://i.travelapi.com/lodging/1000000/20000/18300/18225/d3d6dc80_z.jpg","1000px","0","83009","20/7/2023 08:56:31","/mnt/73_hotel_pic/Australia/Melbourne/18225/0/3071901.jpg","97.9219"
"3071902","78","18225","Meeting facility","会议设施","https://i.travelapi.com/lodging/1000000/20000/18300/18225/d3d6dc80_t.jpg","70px","0","83009","20/7/2023 08:56:31",,
"3071903","78","18225","Interior detail","内部细节","https://i.travelapi.com/lodging/1000000/20000/18300/18225/e52a370e_b.jpg","350px","0","83011","25/5/2023 06:04:18",,
"3071904","78","18225","Interior detail","内部细节","https://i.travelapi.com/lodging/1000000/20000/18300/18225/e52a370e_z.jpg","1000px","0","83011","25/5/2023 06:04:18","/mnt/73_hotel_pic/Australia/Melbourne/18225/0/3071904.jpg","84.1836"
"3071905","78","18225","Interior detail","内部细节","https://i.travelapi.com/lodging/1000000/20000/18300/18225/e52a370e_t.jpg","70px","0","83011","25/5/2023 06:04:18",,
"3071906","78","18225","Exterior","外观","https://i.travelapi.com/lodging/1000000/20000/18300/18225/943716bf_b.jpg","350px","0","91024","20/7/2023 08:56:31",,
"3071907","78","18225","Exterior","外观","https://i.travelapi.com/lodging/1000000/20000/18300/18225/943716bf_z.jpg","1000px","0","91024","20/7/2023 08:56:31","/mnt/73_hotel_pic/Australia/Melbourne/18225/0/3071907.jpg","225.629"
"3071908","78","18225","Exterior","外观","https://i.travelapi.com/lodging/1000000/20000/18300/18225/943716bf_t.jpg","70px","0","91024","20/7/2023 08:56:31",,
"513914","80","286",,,"https://pix8.agoda.net/hotelImages/5079224/0/19a6cad4b072c156399f849e7f2425f8.jpg?ca=23&ce=0&s=312x","312x","1","106306745","26/6/2022 09:00:39",,
"513915","80","286","Lobby","大厅","https://q-xx.bstatic.com/xdata/images/hotel/max500/197953917.jpg?k=d7d1aab1d2146948e0e35798b0eab199da06ec847c1d9d01f944fdb6ea3af7a8&o=&s=312x","312x","1","89302566","26/6/2022 09:00:39",,
"513916","80","286","Lobby","大厅","https://pix8.agoda.net/hotelImages/286/286/286_13121308350017893556.jpg?ca=2&ce=1&s=312x","312x","1","17893556","26/6/2022 09:00:39",,
"513917","80","286","Interior view","酒店内饰","https://pix8.agoda.net/hotelImages/286/286/286_14071408390020251976.jpg?ca=2&ce=1&s=312x","312x","1","20251976","26/6/2022 09:00:39",,
"513918","80","286","Interior view","酒店内饰","https://pix8.agoda.net/hotelImages/286/286/286_14071409190020252413.jpg?ca=2&ce=1&s=312x","312x","1","20252413","26/6/2022 09:00:39",,
"1997952","80","11063","Primary image","主图片","https://i.travelapi.com/lodging/1000000/20000/11100/11063/00d2e7cc_b.jpg","350px","0","3","24/5/2023 18:42:17",,
"1997953","80","11063","Primary image","主图片","https://i.travelapi.com/lodging/1000000/20000/11100/11063/00d2e7cc_z.jpg","1000px","0","3","24/5/2023 18:42:17","/mnt/73_hotel_pic/Japan/Tokyo/11063/0/1997953.jpg","175.355"
"1997954","80","11063","Primary image","主图片","https://i.travelapi.com/lodging/1000000/20000/11100/11063/00d2e7cc_t.jpg","70px","0","3","24/5/2023 18:42:17",,
"1997955","80","11063","Lobby","大堂","https://i.travelapi.com/lodging/1000000/20000/11100/11063/0cb561ad_b.jpg","350px","0","10001","18/7/2023 23:25:59",,
"1997956","80","11063","Lobby","大堂","https://i.travelapi.com/lodging/1000000/20000/11100/11063/0cb561ad_z.jpg","1000px","0","10001","18/7/2023 23:25:59","/mnt/73_hotel_pic/Japan/Tokyo/11063/0/1997956.jpg","208.344"
"1997957","80","11063","Lobby","大堂","https://i.travelapi.com/lodging/1000000/20000/11100/11063/0cb561ad_t.jpg","70px","0","10001","18/7/2023 23:25:59",,
"1997958","80","11063","Concierge desk","礼宾服务台","https://i.travelapi.com/lodging/1000000/20000/11100/11063/f82b827c_b.jpg","350px","0","10004","24/5/2023 18:42:17",,
"1997959","80","11063","Concierge desk","礼宾服务台","https://i.travelapi.com/lodging/1000000/20000/11100/11063/f82b827c_z.jpg","1000px","0","10004","24/5/2023 18:42:17","/mnt/73_hotel_pic/Japan/Tokyo/11063/0/1997959.jpg","138.855"
"1997960","80","11063","Concierge desk","礼宾服务台","https://i.travelapi.com/lodging/1000000/20000/11100/11063/f82b827c_t.jpg","70px","0","10004","24/5/2023 18:42:17",,
"1997961","80","11063","Room","客房","https://i.travelapi.com/lodging/1000000/20000/11100/11063/54c60bf1_b.jpg","350px","0","21001","18/7/2023 23:25:59",,
"1997962","80","11063","Room","客房","https://i.travelapi.com/lodging/1000000/20000/11100/11063/54c60bf1_z.jpg","1000px","0","21001","18/7/2023 23:25:59","/mnt/73_hotel_pic/Japan/Tokyo/11063/0/1997962.jpg","214.807"
"1997963","80","11063","Room","客房","https://i.travelapi.com/lodging/1000000/20000/11100/11063/54c60bf1_t.jpg","70px","0","21001","18/7/2023 23:25:59",,
"1997964","80","11063","In-room dining","客房内用餐","https://i.travelapi.com/lodging/1000000/20000/11100/11063/c8d51111_b.jpg","350px","0","22001","24/5/2023 18:42:17",,
"1997965","80","11063","In-room dining","客房内用餐","https://i.travelapi.com/lodging/1000000/20000/11100/11063/c8d51111_z.jpg","1000px","0","22001","24/5/2023 18:42:17","/mnt/73_hotel_pic/Japan/Tokyo/11063/0/1997965.jpg","240.712"
"1997966","80","11063","In-room dining","客房内用餐","https://i.travelapi.com/lodging/1000000/20000/11100/11063/c8d51111_t.jpg","70px","0","22001","24/5/2023 18:42:17",,
"1997967","80","11063","Living room","客厅","https://i.travelapi.com/lodging/1000000/20000/11100/11063/2ce1dd61_b.jpg","350px","0","22006","18/7/2023 23:25:59",,
"1997968","80","11063","Living room","客厅","https://i.travelapi.com/lodging/1000000/20000/11100/11063/2ce1dd61_z.jpg","1000px","0","22006","18/7/2023 23:25:59","/mnt/73_hotel_pic/Japan/Tokyo/11063/0/1997968.jpg","135.897"
"1997969","80","11063","Living room","客厅","https://i.travelapi.com/lodging/1000000/20000/11100/11063/2ce1dd61_t.jpg","70px","0","22006","18/7/2023 23:25:59",,
"1997970","80","11063","View from room","客房景观","https://i.travelapi.com/lodging/1000000/20000/11100/11063/a8432ad8_b.jpg","350px","0","22013","18/7/2023 23:25:59",,
"1997971","80","11063","View from room","客房景观","https://i.travelapi.com/lodging/1000000/20000/11100/11063/a8432ad8_z.jpg","1000px","0","22013","18/7/2023 23:25:59","/mnt/73_hotel_pic/Japan/Tokyo/11063/0/1997971.jpg","239.061"
